CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalUnits,Country,Cluster,Segment
17287,26,7,1064.11,8.581532258064515,559.0,United Kingdom,0,Core Customers
15801,46,3,1063.95,16.62421875,570.0,United Kingdom,0,Core Customers
12936,17,4,1063.9,17.15967741935484,559.0,United Kingdom,0,Core Customers
12815,148,2,1063.46,22.6268085106383,379.0,Poland,0,Core Customers
16214,171,3,1062.75,24.15340909090909,420.0,United Kingdom,0,Core Customers
15996,88,6,1060.68,8.159076923076924,384.0,United Kingdom,0,Core Customers
15706,64,4,1060.56,19.28290909090909,321.0,United Kingdom,0,Core Customers
14465,247,3,1058.6200000000001,8.14323076923077,405.0,United Kingdom,0,Core Customers
14419,11,6,1058.06,5.13621359223301,487.0,United Kingdom,0,Core Customers
15407,34,4,1056.44,6.90483660130719,558.0,United Kingdom,0,Core Customers
14514,61,3,1055.35,14.456849315068492,589.0,United Kingdom,0,Core Customers
16728,46,4,1054.67,3.9207063197026026,677.0,United Kingdom,0,Core Customers
16416,27,3,1051.4,14.808450704225354,672.0,United Kingdom,0,Core Customers
12849,31,2,1050.8899999999999,20.6056862745098,623.0,United Kingdom,0,Core Customers
14224,110,4,1050.12,8.899322033898304,514.0,United Kingdom,0,Core Customers
15329,39,3,1049.7,18.41578947368421,486.0,United Kingdom,0,Core Customers
14078,102,6,1049.37,16.144153846153845,310.0,United Kingdom,0,Core Customers
15839,33,3,1048.49,16.911129032258064,675.0,United Kingdom,0,Core Customers
15777,241,4,1047.11,49.862380952380946,378.0,United Kingdom,0,Core Customers
16520,186,3,1046.57,6.708782051282051,558.0,United Kingdom,0,Core Customers
15192,120,3,1044.32,20.47686274509804,918.0,United Kingdom,0,Core Customers
14389,65,2,1043.46,23.188000000000002,729.0,United Kingdom,0,Core Customers
14584,169,4,1042.26,10.4226,383.0,United Kingdom,0,Core Customers
13719,15,5,1041.68,17.361333333333334,609.0,United Kingdom,0,Core Customers
18221,22,5,1041.61,16.27515625,791.0,United Kingdom,0,Core Customers
16320,172,2,1038.46,18.543928571428573,732.0,Unspecified,0,Core Customers
16175,94,4,1037.59,17.889482758620687,533.0,United Kingdom,0,Core Customers
12691,28,6,1035.8,32.36875,394.0,France,0,Core Customers
17724,71,3,1033.0,25.825,300.0,United Kingdom,0,Core Customers
12599,29,7,1032.58,16.654516129032256,956.0,France,0,Core Customers
12717,151,2,1030.98,18.74509090909091,506.0,Greece,0,Core Customers
13253,157,2,1030.4,28.622222222222224,1572.0,United Kingdom,0,Core Customers
17033,86,3,1030.14,36.79071428571429,750.0,United Kingdom,0,Core Customers
16160,65,2,1025.44,51.272000000000006,1162.0,United Kingdom,0,Core Customers
15658,190,5,1024.1000000000001,21.33541666666667,242.0,United Kingdom,0,Core Customers
17096,15,4,1022.13,21.294375,339.0,United Kingdom,0,Core Customers
14346,121,2,1021.58,17.026333333333334,605.0,United Kingdom,0,Core Customers
13165,46,2,1021.48,24.32095238095238,1376.0,United Kingdom,0,Core Customers
13376,99,3,1019.76,19.240754716981133,493.0,United Kingdom,0,Core Customers
18142,157,2,1019.52,67.968,1276.0,United Kingdom,0,Core Customers
13728,37,6,1016.14,16.12920634920635,458.0,United Kingdom,0,Core Customers
13867,31,3,1015.29,16.644098360655736,513.0,United Kingdom,0,Core Customers
12642,25,3,1013.26,21.558723404255318,552.0,Germany,0,Core Customers
12739,78,2,1013.04,26.658947368421053,486.0,United Arab Emirates,0,Core Customers
14775,58,3,1011.9,16.865,1174.0,United Kingdom,0,Core Customers
16229,87,2,1010.6,21.50212765957447,318.0,United Kingdom,0,Core Customers
13032,52,2,1010.18,14.227887323943662,375.0,United Kingdom,0,Core Customers
16572,127,3,1009.6,17.712280701754388,532.0,United Kingdom,0,Core Customers
16174,126,3,1009.5500000000001,43.89347826086957,651.0,United Kingdom,0,Core Customers
17951,40,3,1008.5400000000001,50.42700000000001,616.0,United Kingdom,0,Core Customers
17646,219,3,1008.39,19.77235294117647,323.0,United Kingdom,0,Core Customers
14631,51,3,1006.98,24.56048780487805,622.0,United Kingdom,0,Core Customers
17126,152,5,1004.75,3.8644230769230767,792.0,United Kingdom,0,Core Customers
14214,31,5,1004.38,14.990746268656716,751.0,United Kingdom,0,Core Customers
13410,24,5,1003.06,35.82357142857143,518.0,United Kingdom,0,Core Customers
12545,75,2,1000.39,20.0078,523.0,Spain,0,Core Customers
15508,189,6,1000.27,10.8725,440.0,United Kingdom,0,Core Customers
18143,117,2,1000.16,16.396065573770493,570.0,United Kingdom,0,Core Customers
12722,85,4,997.63,18.82320754716981,566.0,France,0,Core Customers
15110,24,4,996.1,28.46,246.0,United Kingdom,0,Core Customers
17594,85,2,993.18,19.863599999999998,550.0,United Kingdom,0,Core Customers
16009,22,4,992.71,11.030111111111111,378.0,United Kingdom,0,Core Customers
14223,92,3,991.13,16.518833333333333,585.0,United Kingdom,0,Core Customers
16232,44,4,990.88,26.78054054054054,550.0,United Kingdom,0,Core Customers
17324,18,4,990.23,19.8046,844.0,United Kingdom,0,Core Customers
15062,71,4,987.86,17.330877192982456,763.0,United Kingdom,0,Core Customers
13117,22,8,984.91,12.959342105263158,945.0,United Kingdom,0,Core Customers
12510,143,2,982.5699999999999,29.774848484848484,353.0,Spain,0,Core Customers
15133,128,3,982.42,33.87655172413793,680.0,United Kingdom,0,Core Customers
15071,94,2,982.07,37.77192307692308,269.0,United Kingdom,0,Core Customers
16188,45,4,981.86,14.654626865671641,782.0,United Kingdom,0,Core Customers
16907,29,5,981.65,6.500993377483444,298.0,United Kingdom,0,Core Customers
16085,23,5,981.51,5.877305389221557,636.0,United Kingdom,0,Core Customers
12541,30,3,981.18,18.868846153846153,680.0,Spain,0,Core Customers
18170,33,3,980.31,25.797631578947367,409.0,United Kingdom,0,Core Customers
15506,23,3,979.26,5.971097560975609,848.0,United Kingdom,0,Core Customers
15132,18,5,977.9300000000001,18.806346153846157,679.0,United Kingdom,0,Core Customers
15860,41,8,977.21,6.881760563380282,440.0,United Kingdom,0,Core Customers
14522,24,4,974.54,57.32588235294117,525.0,United Kingdom,0,Core Customers
15449,26,3,974.52,16.242,812.0,United Kingdom,0,Core Customers
16419,113,6,972.23,19.063333333333333,436.0,United Kingdom,0,Core Customers
13155,33,4,971.76,11.432470588235294,497.0,United Kingdom,0,Core Customers
13138,22,6,962.39,15.276031746031746,473.0,United Kingdom,0,Core Customers
14006,116,3,962.19,32.073,641.0,United Kingdom,0,Core Customers
12697,29,3,957.59,23.355853658536585,508.0,Sweden,0,Core Customers
15835,44,4,954.09,19.0818,439.0,United Kingdom,0,Core Customers
16934,55,2,950.9300000000001,15.33758064516129,399.0,United Kingdom,0,Core Customers
15421,59,4,950.36,17.93132075471698,500.0,United Kingdom,0,Core Customers
16511,22,3,950.26,5.6228402366863905,417.0,United Kingdom,0,Core Customers
13636,37,5,949.12,15.065396825396826,592.0,United Kingdom,0,Core Customers
12822,71,2,948.88,20.62782608695652,550.0,United Kingdom,0,Core Customers
13748,96,5,948.25,33.86607142857143,439.0,United Kingdom,0,Core Customers
15787,26,3,948.05,4.602184466019417,540.0,United Kingdom,0,Core Customers
12458,71,2,947.4,24.931578947368422,506.0,Switzerland,0,Core Customers
15707,35,4,945.58,4.418598130841121,605.0,United Kingdom,0,Core Customers
17289,32,3,944.41,8.508198198198198,520.0,United Kingdom,0,Core Customers
15289,29,3,939.78,16.20310344827586,1008.0,United Kingdom,0,Core Customers
17527,54,4,939.37,19.98659574468085,488.0,United Kingdom,0,Core Customers
17227,19,6,939.32,19.985531914893617,741.0,United Kingdom,0,Core Customers
16584,80,2,936.08,33.431428571428576,646.0,United Kingdom,0,Core Customers
16027,92,6,934.62,58.41375,1147.0,United Kingdom,0,Core Customers
12924,88,4,933.7,31.123333333333335,481.0,United Kingdom,0,Core Customers
13655,114,2,932.97,16.66017857142857,605.0,United Kingdom,0,Core Customers
14532,236,4,932.85,14.57578125,284.0,United Kingdom,0,Core Customers
17552,60,4,930.41,18.987959183673468,719.0,United Kingdom,0,Core Customers
14475,72,3,925.85,22.04404761904762,447.0,United Kingdom,0,Core Customers
14231,184,3,925.71,18.514200000000002,409.0,United Kingdom,0,Core Customers
17048,118,3,925.35,21.519767441860466,485.0,United Kingdom,0,Core Customers
15312,75,4,924.85,19.677659574468084,516.0,United Kingdom,0,Core Customers
13805,52,2,924.6,71.12307692307692,1900.0,United Kingdom,0,Core Customers
13122,94,2,922.39,16.77072727272727,585.0,United Kingdom,0,Core Customers
16551,96,3,922.12,28.81625,970.0,United Kingdom,0,Core Customers
13035,74,2,921.88,34.1437037037037,644.0,United Kingdom,0,Core Customers
17323,15,7,921.07,4.6053500000000005,776.0,United Kingdom,0,Core Customers
13984,27,5,920.51,57.531875,679.0,United Kingdom,0,Core Customers
17018,41,2,920.1,57.50625,176.0,United Kingdom,0,Core Customers
13549,26,7,918.2,18.00392156862745,458.0,United Kingdom,0,Core Customers
15253,16,5,918.1999999999999,17.32452830188679,866.0,United Kingdom,0,Core Customers
14712,29,3,917.07,36.6828,315.0,United Kingdom,0,Core Customers
17236,13,6,916.13,8.725047619047618,474.0,United Kingdom,0,Core Customers
16809,23,5,914.69,6.138859060402685,652.0,United Kingdom,0,Core Customers
15587,50,4,913.6800000000001,101.52000000000001,312.0,United Kingdom,0,Core Customers
12940,55,2,913.54,9.227676767676767,411.0,United Kingdom,0,Core Customers
15364,96,2,913.19,31.489310344827587,493.0,United Kingdom,0,Core Customers
13782,13,6,912.0,7.930434782608696,371.0,United Kingdom,0,Core Customers
13192,95,2,911.94,14.475238095238096,595.0,United Kingdom,0,Core Customers
15511,12,5,909.23,5.6826875,271.0,United Kingdom,0,Core Customers
13038,80,3,908.46,32.445,360.0,United Kingdom,0,Core Customers
14449,19,4,907.1,3.5158914728682173,757.0,United Kingdom,0,Core Customers
15807,50,3,903.9,18.83125,430.0,United Kingdom,0,Core Customers
17848,81,9,901.1999999999999,17.670588235294115,398.0,United Kingdom,0,Core Customers
17886,32,3,899.61,8.253302752293578,481.0,United Kingdom,0,Core Customers
13662,86,3,897.76,16.938867924528303,543.0,United Kingdom,0,Core Customers
15079,213,4,895.61,19.055531914893617,389.0,United Kingdom,0,Core Customers
15865,41,3,895.13,22.37825,368.0,United Kingdom,0,Core Customers
15211,60,2,894.4100000000001,17.20019230769231,240.0,United Kingdom,0,Core Customers
13515,73,4,891.12,15.103728813559322,681.0,United Kingdom,0,Core Customers
17027,79,6,890.29,5.818888888888889,421.0,United Kingdom,0,Core Customers
14344,127,8,889.9300000000001,12.534225352112676,477.0,United Kingdom,0,Core Customers
17007,51,6,889.9300000000001,17.114038461538463,597.0,United Kingdom,0,Core Customers
14623,32,5,889.25,6.6361940298507465,419.0,United Kingdom,0,Core Customers
17109,29,6,885.04,7.564444444444444,589.0,United Kingdom,0,Core Customers
15799,76,3,884.14,9.021836734693878,955.0,United Kingdom,0,Core Customers
18236,30,6,882.24,18.004897959183673,403.0,United Kingdom,0,Core Customers
13037,138,3,881.07,18.355625,431.0,United Kingdom,0,Core Customers
15653,93,2,877.4399999999999,146.23999999999998,1200.0,United Kingdom,0,Core Customers
13566,41,2,874.71,4.969943181818182,575.0,United Kingdom,0,Core Customers
13200,19,4,870.09,18.915,516.0,United Kingdom,0,Core Customers
12694,70,2,869.67,23.504594594594593,509.0,France,0,Core Customers
14715,25,4,867.38,12.21661971830986,521.0,United Kingdom,0,Core Customers
16235,41,5,867.31,18.854565217391304,330.0,United Kingdom,0,Core Customers
16121,57,2,867.11,4.090141509433963,586.0,United Kingdom,0,Core Customers
14332,23,3,866.31,33.31961538461538,481.0,United Kingdom,0,Core Customers
13846,25,3,865.0600000000001,15.728363636363637,388.0,United Kingdom,0,Core Customers
16221,37,3,864.86,8.916082474226805,717.0,United Kingdom,0,Core Customers
16266,74,7,861.89,14.129344262295081,398.0,United Kingdom,0,Core Customers
12794,53,2,860.41,19.12022222222222,592.0,Portugal,0,Core Customers
17064,59,3,859.35,13.860483870967743,318.0,United Kingdom,0,Core Customers
14553,19,5,859.27,7.604159292035398,493.0,United Kingdom,0,Core Customers
13991,12,6,855.97,10.190119047619048,998.0,United Kingdom,0,Core Customers
12693,127,4,855.91,21.946410256410257,255.0,Germany,0,Core Customers
16037,270,3,855.02,21.923589743589744,428.0,United Kingdom,0,Core Customers
17560,95,4,854.95,32.88269230769231,635.0,United Kingdom,0,Core Customers
16877,12,6,853.72,5.369308176100629,463.0,United Kingdom,0,Core Customers
14193,68,2,853.39,20.318809523809524,445.0,United Kingdom,0,Core Customers
12379,82,2,852.24,21.306,407.0,Belgium,0,Core Customers
14657,18,4,848.22,6.7319047619047625,466.0,United Kingdom,0,Core Customers
15965,17,4,845.64,6.931475409836065,453.0,United Kingdom,0,Core Customers
14803,162,3,845.55,19.217045454545453,370.0,United Kingdom,0,Core Customers
15164,69,3,843.05,8.18495145631068,360.0,United Kingdom,0,Core Customers
17076,36,3,841.0799999999999,33.6432,295.0,United Kingdom,0,Core Customers
13940,17,4,839.14,17.12530612244898,516.0,United Kingdom,0,Core Customers
16554,42,3,837.1,16.098076923076924,402.0,United Kingdom,0,Core Customers
12728,71,4,836.33,18.18108695652174,419.0,France,0,Core Customers
16747,38,2,836.06,19.906190476190474,583.0,United Kingdom,0,Core Customers
17169,58,2,835.78,15.477407407407407,526.0,United Kingdom,0,Core Customers
13835,25,4,834.57,15.174000000000001,442.0,United Kingdom,0,Core Customers
17075,18,4,834.12,10.832727272727272,292.0,United Kingdom,0,Core Customers
14644,68,2,830.76,31.95230769230769,258.0,United Kingdom,0,Core Customers
13681,18,4,827.83,14.523333333333333,360.0,United Kingdom,0,Core Customers
12461,94,2,826.88,23.62514285714286,287.0,Switzerland,0,Core Customers
12781,64,2,826.74,33.0696,671.0,Czech Republic,0,Core Customers
17921,64,4,826.52,5.700137931034483,430.0,United Kingdom,0,Core Customers
16869,23,4,825.42,6.44859375,585.0,United Kingdom,0,Core Customers
12778,20,6,822.23,16.4446,825.0,Netherlands,0,Core Customers
13220,78,4,819.2900000000001,39.01380952380953,196.0,United Kingdom,0,Core Customers
17764,51,2,818.8199999999999,10.917599999999998,395.0,United Kingdom,0,Core Customers
16092,115,3,817.86,16.036470588235293,628.0,United Kingdom,0,Core Customers
16943,212,3,816.73,24.74939393939394,145.0,United Kingdom,0,Core Customers
14499,26,3,815.32,4.2026804123711345,501.0,United Kingdom,0,Core Customers
13280,122,3,814.86,9.586588235294117,522.0,United Kingdom,0,Core Customers
16460,28,3,814.72,6.034962962962963,879.0,United Kingdom,0,Core Customers
13811,184,3,814.5,62.65384615384615,68.0,Germany,0,Core Customers
16621,52,4,813.48,28.05103448275862,302.0,United Kingdom,0,Core Customers
14421,57,2,813.11,30.115185185185187,365.0,United Kingdom,0,Core Customers
15644,166,4,813.0,3.4159663865546217,557.0,United Kingdom,0,Core Customers
17980,166,3,811.45,27.048333333333336,682.0,United Kingdom,0,Core Customers
16624,81,2,810.5699999999999,16.886875,488.0,United Kingdom,0,Core Customers
13637,52,3,810.5,8.024752475247524,409.0,United Kingdom,0,Core Customers
15952,34,4,806.57,8.863406593406594,399.0,United Kingdom,0,Core Customers
12434,85,2,806.14,16.122799999999998,394.0,Australia,0,Core Customers
12422,96,3,803.5600000000001,20.604102564102565,370.0,Australia,0,Core Customers
15831,58,3,801.76,11.790588235294118,1105.0,United Kingdom,0,Core Customers
18265,72,2,801.51,17.424130434782608,311.0,United Kingdom,0,Core Customers
16806,103,4,801.49,7.781456310679611,378.0,United Kingdom,0,Core Customers
17905,71,4,800.24,23.536470588235293,407.0,United Kingdom,0,Core Customers
13720,117,4,799.9,18.60232558139535,501.0,United Kingdom,0,Core Customers
17703,35,3,798.74,14.522545454545455,590.0,United Kingdom,0,Core Customers
12701,80,2,797.71,15.051132075471699,678.0,Germany,0,Core Customers
17180,56,4,796.03,6.218984375,683.0,United Kingdom,0,Core Customers
15990,44,2,792.11,15.232884615384616,443.0,United Kingdom,0,Core Customers
13167,19,4,791.33,12.174307692307693,785.0,United Kingdom,0,Core Customers
14976,57,7,790.86,10.984166666666667,234.0,United Kingdom,0,Core Customers
13016,73,3,789.89,16.806170212765956,527.0,United Kingdom,0,Core Customers
13109,60,2,786.54,16.734893617021275,520.0,United Kingdom,0,Core Customers
15806,46,3,784.58,25.309032258064516,602.0,United Kingdom,0,Core Customers
18136,63,3,784.33,20.640263157894736,379.0,United Kingdom,0,Core Customers
17341,157,3,781.36,4.2697267759562845,489.0,United Kingdom,0,Core Customers
15679,24,4,781.28,7.102545454545455,1170.0,United Kingdom,0,Core Customers
16725,302,7,781.02,5.172317880794702,294.0,United Kingdom,0,Core Customers
18228,57,2,779.9,25.996666666666666,238.0,United Kingdom,0,Core Customers
17414,44,2,778.0,129.66666666666666,2100.0,United Kingdom,0,Core Customers
13563,84,2,777.53,15.867959183673468,209.0,United Kingdom,0,Core Customers
15618,33,4,776.851,17.263355555555556,454.0,United Kingdom,0,Core Customers
14234,22,4,775.46,4.877106918238994,963.0,United Kingdom,0,Core Customers
16043,38,4,773.99,19.845897435897434,503.0,United Kingdom,0,Core Customers
14662,29,4,771.17,4.590297619047619,602.0,United Kingdom,0,Core Customers
16770,58,5,770.1,5.311034482758621,464.0,United Kingdom,0,Core Customers
14412,43,2,770.03,17.90767441860465,786.0,United Kingdom,0,Core Customers
17516,15,5,768.08,5.606423357664234,416.0,United Kingdom,0,Core Customers
17268,108,4,763.64,127.27333333333333,844.0,United Kingdom,0,Core Customers
16470,52,4,762.39,4.484647058823529,531.0,United Kingdom,0,Core Customers
14883,19,6,761.59,14.369622641509434,790.0,United Kingdom,0,Core Customers
16205,31,4,761.38,7.769183673469388,517.0,United Kingdom,0,Core Customers
16036,87,2,758.92,13.798545454545454,716.0,United Kingdom,0,Core Customers
12413,67,3,758.1,19.95,286.0,France,0,Core Customers
17979,36,4,757.71,5.189794520547945,397.0,United Kingdom,0,Core Customers
17146,106,3,749.78,21.422285714285714,212.0,United Kingdom,0,Core Customers
15656,45,4,748.5,15.925531914893616,343.0,United Kingdom,0,Core Customers
13623,31,5,747.78,9.231851851851852,294.0,United Kingdom,0,Core Customers
14201,60,7,747.44,20.20108108108108,590.0,United Kingdom,0,Core Customers
16730,52,3,743.11,9.062317073170732,994.0,United Kingdom,0,Core Customers
13900,183,3,740.95,17.23139534883721,430.0,United Kingdom,0,Core Customers
17692,127,4,740.9399999999999,16.107391304347825,672.0,United Kingdom,0,Core Customers
15215,47,3,734.94,20.998285714285714,225.0,United Kingdom,0,Core Customers
16362,32,5,734.77,9.071234567901234,351.0,United Kingdom,0,Core Customers
16146,157,3,734.13,25.314827586206896,427.0,United Kingdom,0,Core Customers
13575,23,5,732.0699999999999,15.914565217391303,449.0,United Kingdom,0,Core Customers
16099,50,3,731.9,18.766666666666666,434.0,United Kingdom,0,Core Customers
18035,36,3,730.4,13.781132075471698,611.0,United Kingdom,0,Core Customers
17888,21,8,726.05,10.836567164179105,980.0,United Kingdom,0,Core Customers
16140,66,2,725.18,20.71942857142857,730.0,United Kingdom,0,Core Customers
15584,24,4,725.11,5.895203252032521,314.0,United Kingdom,0,Core Customers
15636,90,2,724.76,28.9904,284.0,United Kingdom,0,Core Customers
17521,30,3,723.2099999999999,16.07133333333333,519.0,United Kingdom,0,Core Customers
15272,57,2,721.94,11.45936507936508,310.0,United Kingdom,0,Core Customers
18062,173,3,720.52,26.685925925925925,396.0,United Kingdom,0,Core Customers
16023,46,3,719.81,7.126831683168317,358.0,United Kingdom,0,Core Customers
12535,92,2,716.35,21.069117647058825,219.0,France,0,Core Customers
15400,92,5,716.2,59.68333333333334,390.0,United Kingdom,0,Core Customers
15757,66,2,714.42,15.876,491.0,United Kingdom,0,Core Customers
13169,64,2,712.88,54.83692307692308,272.0,United Kingdom,0,Core Customers
15855,137,5,712.24,8.903,470.0,United Kingdom,0,Core Customers
17179,178,3,711.79,8.897375,290.0,United Kingdom,0,Core Customers
13249,92,3,711.41,30.93086956521739,546.0,United Kingdom,0,Core Customers
17472,191,3,710.29,3.9242541436464085,462.0,United Kingdom,0,Core Customers
14867,186,3,710.28,19.73,328.0,United Kingdom,0,Core Customers
14127,123,3,709.71,16.129772727272726,321.0,United Kingdom,0,Core Customers
16136,60,3,709.38,19.172432432432434,440.0,United Kingdom,0,Core Customers
14880,77,3,706.19,15.025319148936171,373.0,United Kingdom,0,Core Customers
15038,59,6,705.49,5.426846153846154,217.0,United Kingdom,0,Core Customers
16882,67,3,705.12,18.080000000000002,424.0,United Kingdom,0,Core Customers
17934,52,2,704.25,33.535714285714285,478.0,United Kingdom,0,Core Customers
12883,25,4,703.47,16.749285714285715,196.0,United Kingdom,0,Core Customers
15574,178,4,702.25,4.180059523809524,349.0,United Kingdom,0,Core Customers
14356,80,2,701.23,21.24939393939394,277.0,United Kingdom,0,Core Customers
17734,54,3,700.63,16.293720930232556,422.0,United Kingdom,0,Core Customers
17423,46,2,698.41,26.861923076923077,459.0,United Kingdom,0,Core Customers
17796,40,4,697.9,8.510975609756096,178.0,United Kingdom,0,Core Customers
14829,29,4,697.55,16.60833333333333,452.0,United Kingdom,0,Core Customers
14959,64,4,695.42,11.786779661016949,494.0,United Kingdom,0,Core Customers
15304,61,8,694.4000000000001,30.19130434782609,104.0,United Kingdom,0,Core Customers
13023,64,2,689.9,17.2475,286.0,United Kingdom,0,Core Customers
15181,66,3,689.4799999999999,43.092499999999994,544.0,United Kingdom,0,Core Customers
16122,73,4,684.4200000000001,18.01105263157895,1128.0,United Kingdom,0,Core Customers
15669,40,4,684.34,20.737575757575758,342.0,United Kingdom,0,Core Customers
12942,131,3,683.9,9.118666666666666,203.0,United Kingdom,0,Core Customers
17874,185,6,683.46,14.857826086956523,221.0,United Kingdom,0,Core Customers
18135,29,5,681.9100000000001,34.0955,349.0,United Kingdom,0,Core Customers
13524,41,5,680.1800000000001,25.191851851851855,324.0,United Kingdom,0,Core Customers
16872,77,3,680.02,97.14571428571428,600.0,United Kingdom,0,Core Customers
17994,122,4,678.49,8.37641975308642,497.0,United Kingdom,0,Core Customers
13925,93,4,678.25,16.54268292682927,331.0,United Kingdom,0,Core Customers
15626,75,2,675.8,13.791836734693877,766.0,United Kingdom,0,Core Customers
17462,60,2,675.69,25.025555555555556,227.0,United Kingdom,0,Core Customers
16418,45,3,675.27,6.620294117647059,288.0,United Kingdom,0,Core Customers
13951,176,3,674.45,17.293589743589745,459.0,United Kingdom,0,Core Customers
14504,47,4,673.26,6.2921495327102805,308.0,United Kingdom,0,Core Customers
14342,21,4,668.5600000000001,31.836190476190477,347.0,United Kingdom,0,Core Customers
13741,72,3,668.4300000000001,19.65970588235294,218.0,United Kingdom,0,Core Customers
16383,75,2,668.36,6.552549019607843,475.0,United Kingdom,0,Core Customers
16268,71,2,667.65,14.836666666666666,533.0,United Kingdom,0,Core Customers
13963,308,4,664.54,18.986857142857144,460.0,United Kingdom,0,Core Customers
13240,96,4,663.65,9.905223880597015,298.0,United Kingdom,0,Core Customers
14451,60,2,662.59,6.078807339449542,389.0,United Kingdom,0,Core Customers
16014,38,3,662.38,4.5681379310344825,265.0,United Kingdom,0,Core Customers
16774,68,4,661.52,13.781666666666666,322.0,United Kingdom,0,Core Customers
16357,33,3,658.88,19.378823529411765,246.0,United Kingdom,0,Core Customers
16696,135,4,657.9000000000001,65.79,146.0,United Kingdom,0,Core Customers
12577,35,3,657.8,4.474829931972788,472.0,France,0,Core Customers
14818,74,3,657.8,13.704166666666666,324.0,United Kingdom,0,Core Customers
13049,64,2,656.6800000000001,46.90571428571429,268.0,United Kingdom,0,Core Customers
16444,46,4,654.67,7.793690476190475,407.0,United Kingdom,0,Core Customers
14651,67,2,654.6,6.41764705882353,344.0,United Kingdom,0,Core Customers
17398,115,3,653.38,17.19421052631579,310.0,United Kingdom,0,Core Customers
14044,27,4,652.82,3.1284823461475004,308.0,United Kingdom,0,Core Customers
16734,52,3,650.51,12.27377358490566,346.0,United Kingdom,0,Core Customers
16469,24,4,650.43,3.5737912087912087,273.0,United Kingdom,0,Core Customers
16969,39,3,650.41,15.48595238095238,816.0,United Kingdom,0,Core Customers
17373,40,4,646.92,11.349473684210526,408.0,United Kingdom,0,Core Customers
15651,37,3,646.3,20.196875,479.0,United Kingdom,0,Core Customers
17545,43,3,645.96,4.454896551724138,341.0,United Kingdom,0,Core Customers
17312,139,3,644.3,46.021428571428565,372.0,United Kingdom,0,Core Customers
13034,55,2,642.77,17.372162162162162,369.0,United Kingdom,0,Core Customers
17515,31,4,639.02,7.345057471264368,243.0,United Kingdom,0,Core Customers
18160,57,2,638.0600000000001,16.36051282051282,294.0,United Kingdom,0,Core Customers
14128,61,2,637.5,13.858695652173912,564.0,United Kingdom,0,Core Customers
13892,27,4,632.97,23.443333333333335,983.0,United Kingdom,0,Core Customers
16306,214,6,632.27,15.42121951219512,487.0,United Kingdom,0,Core Customers
14021,155,3,631.9,28.722727272727273,192.0,United Kingdom,0,Core Customers
15244,65,2,631.57,18.57558823529412,405.0,United Kingdom,0,Core Customers
13539,86,3,631.34,17.063243243243242,320.0,United Kingdom,0,Core Customers
16750,45,5,623.93,6.567684210526315,214.0,United Kingdom,0,Core Customers
12649,107,3,623.51,20.113225806451613,586.0,Germany,0,Core Customers
17460,94,6,622.4300000000001,21.463103448275863,236.0,United Kingdom,0,Core Customers
15768,116,3,621.8299999999999,23.03074074074074,244.0,United Kingdom,0,Core Customers
14529,60,3,620.04,3.1284823461475004,348.0,United Kingdom,0,Core Customers
13145,40,4,618.52,103.08666666666666,145.0,United Kingdom,0,Core Customers
13301,104,4,618.09,7.630740740740741,345.0,United Kingdom,0,Core Customers
18149,51,3,612.0799999999999,38.254999999999995,310.0,United Kingdom,0,Core Customers
17849,218,4,605.8000000000001,23.300000000000004,114.0,United Kingdom,0,Core Customers
14133,130,3,605.64,21.63,348.0,United Kingdom,0,Core Customers
14609,72,4,601.56,150.39,7026.0,United Kingdom,0,Core Customers
16654,141,4,601.27,20.733448275862067,282.0,United Kingdom,0,Core Customers
18211,26,5,600.07,14.287380952380953,359.0,United Kingdom,0,Core Customers
17420,50,3,598.83,19.961000000000002,265.0,United Kingdom,0,Core Customers
13959,79,3,598.2,6.502173913043479,357.0,United Kingdom,0,Core Customers
16325,47,3,594.24,33.013333333333335,194.0,United Kingdom,0,Core Customers
18232,82,4,592.97,16.026216216216216,302.0,United Kingdom,0,Core Customers
16203,59,4,592.9,16.939999999999998,262.0,United Kingdom,0,Core Customers
14692,137,4,591.55,8.699264705882353,265.0,United Kingdom,0,Core Customers
13276,64,2,590.9300000000001,19.69766666666667,161.0,United Kingdom,0,Core Customers
15624,117,4,588.13,17.297941176470587,357.0,United Kingdom,0,Core Customers
17351,36,3,587.15,21.746296296296297,113.0,United Kingdom,0,Core Customers
16906,82,4,579.77,6.234086021505376,281.0,United Kingdom,0,Core Customers
12601,190,5,577.0600000000001,20.609285714285715,245.0,Germany,0,Core Customers
13487,58,3,575.4,16.923529411764704,265.0,United Kingdom,0,Core Customers
14167,39,4,574.84,11.054615384615385,150.0,United Kingdom,0,Core Customers
12879,45,3,573.22,57.322,370.0,United Kingdom,0,Core Customers
13405,74,3,572.451,21.201888888888888,165.0,United Kingdom,0,Core Customers
13946,79,3,561.5699999999999,51.05181818181818,443.0,United Kingdom,0,Core Customers
14273,51,4,559.97,19.309310344827587,264.0,United Kingdom,0,Core Customers
14177,86,4,559.41,13.319285714285714,205.0,United Kingdom,0,Core Customers
17955,199,4,557.3,29.331578947368417,273.0,United Kingdom,0,Core Customers
16385,60,3,555.89,9.42186440677966,261.0,United Kingdom,0,Core Customers
14997,46,3,546.1999999999999,21.007692307692306,1120.0,United Kingdom,0,Core Customers
